Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
PC1 and PC2,-497.7054052267669,1013.410810453534,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_TFIDF_text_pc1' 'user_reviews_TFIDF_text_pc2'
 'user_reviews_TFIDF_text_pc3' 'sd.user_reviews_TFIDF_text_pc1'
 'sd.user_reviews_TFIDF_text_pc2']","[-1.13563442e+02  1.30112703e+00  1.33538827e+02  1.66785813e+00
 -8.41129256e-03 -6.50747069e+01  1.57261026e+01  9.23945895e-01
  6.97578877e+00  0.00000000e+00]","[8.52360414e+01 1.13866423e+00 9.70208089e+01 1.17685297e+00
 6.13173385e-03 4.46872111e+01 1.17310684e+01 6.59289496e-01
 6.69040771e+00 1.00870256e+01]",0.0003864246884175337,user_reviews_TFIDF_text,reviews,17050306,1006.638090414373,6.772720039161072,0.03383159940548886,0.0011488991675728934,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1 and PC3,-497.7054052267669,1013.410810453534,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_TFIDF_text_pc1' 'user_reviews_TFIDF_text_pc2'
 'user_reviews_TFIDF_text_pc3' 'sd.user_reviews_TFIDF_text_pc1'
 'sd.user_reviews_TFIDF_text_pc3']","[-1.13563442e+02  1.30112703e+00  1.33538827e+02  1.66785813e+00
 -8.41129256e-03 -6.50747069e+01  1.57261026e+01  9.23945895e-01
  6.97578877e+00  0.00000000e+00]","[1.49149487e+02 1.21925754e+00 1.24274555e+02 1.37093798e+00
 6.69282304e-03 5.32925347e+01 1.39042044e+01 7.14384892e-01
 7.04923131e+01 5.71749820e-01]",0.0003864246884175337,user_reviews_TFIDF_text,reviews,17050306,1006.638090414373,6.772720039161072,0.03383159940548886,0.0011488991675728934,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC2 and PC3,-499.020794852322,1018.041589704644,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_TFIDF_text_pc1' 'user_reviews_TFIDF_text_pc2'
 'user_reviews_TFIDF_text_pc3' 'sd.user_reviews_TFIDF_text_pc2'
 'sd.user_reviews_TFIDF_text_pc3']","[-1.25007930e+02  1.16307765e+00  8.53725465e+01  6.72214030e-01
 -5.20488018e-03 -4.45083152e+01  1.58226663e+01  4.75619337e-01
  1.73395993e+01  9.19571226e-01]","[1.11326270e+02 1.30955047e+00 9.90726037e+01 1.22451633e+00
 6.22582637e-03 4.65541547e+01 1.51555001e+01 9.33461067e-01
 2.02677884e+01 1.31782553e+00]",0.001594628460638188,user_reviews_TFIDF_text,reviews,17050306,1006.638090414373,11.403499290271043,0.0033401163237313253,0.00011342818345469534,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC2",-493.6625122013006,1009.325024402601,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_TFIDF_text_pc1' 'user_reviews_TFIDF_text_pc2'
 'user_reviews_TFIDF_text_pc3' 'sd.price' 'sd.user_reviews_TFIDF_text_pc1'
 'sd.user_reviews_TFIDF_text_pc2']","[-5.49086973e+02  7.84873435e+00  7.08145088e+02  1.08583305e+01
 -1.41315500e-02 -3.23191944e+02  7.83736633e+01  2.21777028e+00
  5.24171837e-02  1.03616846e-02  1.18149244e+01]","[2.23688619e+02 3.26732434e+00 2.83603464e+02 4.34055454e+00
 9.73187313e-03 1.29910457e+02 3.21011019e+01 9.13019120e-01
 2.04785928e-02 8.89690489e-01 7.71088035e+00]",5.420906915338912e-06,user_reviews_TFIDF_text,reviews,17050306,1006.638090414373,2.68693398822802,0.26093942307026297,0.00886133352311264,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC3",-492.9984751283703,1007.996950256741,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_TFIDF_text_pc1' 'user_reviews_TFIDF_text_pc2'
 'user_reviews_TFIDF_text_pc3' 'sd.price' 'sd.user_reviews_TFIDF_text_pc1'
 'sd.user_reviews_TFIDF_text_pc3']","[-1.08016477e+03  1.60539586e+01  1.37302272e+03  2.15751006e+01
 -4.92150005e-02 -6.42096417e+02  1.56872383e+02  6.57447521e+00
  9.05660844e-02  3.07731740e+01  2.15597186e+00]","[7.13115512e+02 1.06822361e+01 8.96599119e+02 1.38603683e+01
 3.53454835e-02 4.20537360e+02 1.04516570e+02 4.70780766e+00
 5.51973385e-02 2.46110539e+01 2.09642994e+00]",2.711519101260072e-06,user_reviews_TFIDF_text,reviews,17050306,1006.638090414373,1.3588598423680196,0.5069058863190954,0.017214195044391607,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC2, and PC3",-494.0080069925419,1010.016013985084,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_TFIDF_text_pc1' 'user_reviews_TFIDF_text_pc2'
 'user_reviews_TFIDF_text_pc3' 'sd.price' 'sd.user_reviews_TFIDF_text_pc2'
 'sd.user_reviews_TFIDF_text_pc3']","[-8.14496327e+02  1.21528143e+01  1.06770332e+03  1.52274214e+01
 -2.47685481e-02 -4.88993456e+02  1.26321914e+02  7.44405236e+00
  6.65239104e-02 -1.45939015e+00  4.19229719e+00]","[3.86983114e+02 5.89171730e+00 5.03056699e+02 7.19772833e+00
 1.28594041e-02 2.31021965e+02 6.06867561e+01 3.83723954e+00
 2.94302078e-02 9.24116748e-01 2.59841548e+00]",7.778658928358572e-06,user_reviews_TFIDF_text,reviews,17050306,1006.638090414373,3.3779235707110047,0.18471119434526123,0.006272672328646565,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"PC1, PC2, and PC3",-496.7507713609597,1015.501542721919,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_TFIDF_text_pc1' 'user_reviews_TFIDF_text_pc2'
 'user_reviews_TFIDF_text_pc3' 'sd.user_reviews_TFIDF_text_pc1'
 'sd.user_reviews_TFIDF_text_pc2' 'sd.user_reviews_TFIDF_text_pc3']","[-2.51520262e+02  2.62164383e+00  5.07212461e+01 -1.38208251e+00
 -3.07632129e-03 -4.66441355e+01  3.71802505e+01  5.17529585e+00
 -2.60752432e+00 -4.20625762e+01 -6.56260972e+00]","[2.72963894e+02 2.94506502e+00 1.21948524e+02 2.65818818e+00
 7.73812636e-03 6.56244766e+01 4.16635228e+01 6.02043260e+00
 3.17714673e+00 4.62716847e+01 7.24788319e+00]",0.0001397148937679031,user_reviews_TFIDF_text,reviews,17050306,1006.638090414373,8.863452307546027,0.011893941171526127,0.000403910525995124,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, PC2, and PC3",-492.6197941869735,1009.239588373947,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_TFIDF_text_pc1' 'user_reviews_TFIDF_text_pc2'
 'user_reviews_TFIDF_text_pc3' 'sd.price' 'sd.user_reviews_TFIDF_text_pc1'
 'sd.user_reviews_TFIDF_text_pc2' 'sd.user_reviews_TFIDF_text_pc3']","[-6.68428127e+02  1.01176692e+01  8.81080328e+02  1.34626984e+01
 -2.24177390e-02 -4.03381651e+02  1.00811986e+02  5.25149589e+00
  6.12909119e-02 -4.35357544e+00  1.82508050e+00  3.02782246e+00]","[3.45993544e+02 5.31319899e+00 4.54786849e+02 6.90234150e+00
 1.47038164e-02 2.08427174e+02 5.25110781e+01 2.81097527e+00
 2.79829541e-02 3.26513941e+00 1.40093119e+00 2.18526101e+00]",1.827897351260808e-06,user_reviews_TFIDF_text,reviews,17050306,1006.638090414373,2.601497959573976,0.2723277486518161,0.009248073671690208,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'product_id_6' 'product_id_7' 'price']","[-5.51031026e-02 -1.51534604e-01  1.30942466e+00 -1.36471256e-01
 -5.57075859e-02  1.67771970e+00 -4.48225828e-02  6.36133999e-04]","[0.32097434 0.33100893 0.25718114 0.34591337 0.4706124  0.2724499
 0.3787557  0.00206059]",0.0,user_reviews_USE_text,logit,17050306,1006.638090414373,17.369438086027913,0.000169150950578918,5.7442565450438945e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit with PCs,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3']","[ 2.54219483e+00 -6.47015018e-01  2.89600491e+00 -7.59885105e+00
  6.36133999e-04 -1.99809885e+00  1.82514544e+00  1.37172463e+00]","[1.28931484 0.31141521 0.98750452 1.45438099 0.00206059 0.63769287
 0.43686841 0.18338013]",1.0,user_reviews_USE_text,logit,17050306,1006.638090414373,17.369438086027913,0.000169150950578918,5.7442565450438945e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price,-498.4363843143562,1014.872768628712,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.price']","[ 6.92395915e+00  9.67277191e-01  6.26013144e+00 -1.56678503e+01
 -9.61484950e-03 -4.06026897e+00  4.98609271e+00  2.41812259e+00
  2.49849639e-02]","[2.01704865 0.65318021 1.55045766 3.27626034 0.00459796 0.97565559
 1.22284424 0.43335055 0.00708474]",0.0008472489770473991,user_reviews_USE_text,reviews,17050306,1006.638090414373,8.234678214339056,0.016287796913434068,0.0005531230164780423,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1,-501.6616367204194,1021.323273440839,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.user_reviews_USE_text_pc1']","[-3.72738833e+00 -3.22191593e-03 -4.94408580e-01 -1.18903084e+01
  6.39204351e-04 -7.38609384e-01  3.10334918e+00  1.83085495e+00
  3.94636848e+00]","[7.34164476e+00 9.33310313e-01 4.02332256e+00 6.03021505e+00
 3.17015194e-03 1.50779562e+00 1.79601749e+00 6.48867110e-01
 4.19223592e+00]",0.030440259542333,user_reviews_USE_text,reviews,17050306,1006.638090414373,14.685183026466007,0.0006473706755411673,2.1984288159893497e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC2,-501.4049222969258,1020.809844593852,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.user_reviews_USE_text_pc2']","[-1.38383185e+01  8.24195139e+00 -8.62437887e+00 -7.15249151e+01
  1.90199850e-03  8.50613197e+00  1.75090166e+01  8.82281865e+00
 -1.70201823e+01]","[1.47902407e+01 8.35018732e+00 1.02571174e+01 6.51649921e+01
 2.48311239e-03 9.76969640e+00 1.59738360e+01 7.94714654e+00
 1.63173874e+01]",0.02261700426114378,user_reviews_USE_text,reviews,17050306,1006.638090414373,14.171754179478967,0.000836840481107273,2.8418559838452684e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC3,-498.0240321234862,1014.048064246972,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.user_reviews_USE_text_pc3']","[-5.59424644e+01  7.69509332e+00 -3.79437989e+01  6.00554810e+01
  4.39501699e-03  3.62800468e+01 -2.67051165e+01  1.28812651e+01
  2.31052674e+01]","[6.00611130e+01 9.21596572e+00 4.15374580e+01 6.89774332e+01
 3.30307703e-03 4.02074500e+01 3.03728771e+01 1.39350204e+01
 2.56804247e+01]",0.0005437050169314242,user_reviews_USE_text,reviews,17050306,1006.638090414373,7.409973832599007,0.024600539231620068,0.0008354183527151573,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC1,-497.5993460924911,1015.198692184982,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.price' 'sd.user_reviews_USE_text_pc1']","[ 6.37539425e+00  1.31773292e+00  6.22544108e+00 -1.80687366e+01
 -1.14236046e-02 -4.17023580e+00  5.78637561e+00  2.78892849e+00
  3.11649181e-02  1.26538298e+00]","[2.46202817 0.78075218 1.80383985 4.21329386 0.00570965 1.09706056
 1.52727816 0.58295432 0.00952729 0.89306273]",0.0003449860822387329,user_reviews_USE_text,reviews,17050306,1006.638090414373,8.560601770608969,0.01383849765942161,0.0004699464027937576,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC2,-496.0862054836484,1012.172410967297,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.price' 'sd.user_reviews_USE_text_pc2']","[ 6.99576020e+00  1.50704914e+00  6.37574019e+00 -2.03855004e+01
 -1.03123236e-02 -4.03391815e+00  6.07893354e+00  2.88806536e+00
  2.85886225e-02 -1.66034700e+00]","[2.40575812e+00 9.46851394e-01 1.85655423e+00 6.26545912e+00
 5.39704269e-03 1.18231499e+00 1.80348803e+00 7.01245962e-01
 8.56076264e-03 1.27268737e+00]",6.910792066959175e-05,user_reviews_USE_text,reviews,17050306,1006.638090414373,5.534320552923987,0.06284020040541989,0.0021340124382114613,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC3,-494.6312765299269,1009.262553059854,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.price' 'sd.user_reviews_USE_text_pc3']","[-4.63884290e+01  1.15595006e+01 -3.01318724e+01  3.69463927e+01
 -1.86903453e-02  3.17627119e+01 -1.82977357e+01  1.60122112e+01
  6.55496396e-02  2.55914977e+01]","[3.28693352e+01 6.96805809e+00 2.23956113e+01 3.21452932e+01
 1.25980030e-02 2.22408948e+01 1.45096605e+01 9.59186208e+00
 3.42249225e-02 1.62736861e+01]",1.494165198108686e-05,user_reviews_USE_text,reviews,17050306,1006.638090414373,2.624462645481003,0.2692186719479315,0.009142491443838639,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1 and PC2,-499.5672377143266,1019.134475428653,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.user_reviews_USE_text_pc1'
 'sd.user_reviews_USE_text_pc2']","[-3.30167479e+01  1.10272317e+01 -1.93915612e+01 -9.44399444e+01
  7.09408369e-03  1.46194218e+01  2.36769373e+01  1.15685939e+01
 -9.40592618e+00 -2.36654437e+01]","[2.98836838e+01 1.02489085e+01 1.82309667e+01 8.16912642e+01
 7.87480340e-03 1.37568964e+01 2.06308904e+01 9.91642280e+00
 8.36348257e+00 2.08774250e+01]",0.00289410723181692,user_reviews_USE_text,reviews,17050306,1006.638090414373,12.496385014280008,0.0019339465736224928,6.567557099310082e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1 and PC3,-497.4998962968873,1014.999792593775,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.user_reviews_USE_text_pc1'
 'sd.user_reviews_USE_text_pc3']","[-8.59367019e+01  1.12840701e+01 -5.66043986e+01  7.36483137e+01
  5.49560256e-03  5.31285610e+01 -3.35378243e+01  2.05611288e+01
 -7.15830922e+00  3.45254807e+01]","[8.26044502e+01 1.12137202e+01 5.49658237e+01 7.29883721e+01
 8.32115521e-03 5.14138219e+01 3.28016694e+01 1.97048525e+01
 7.15154396e+00 3.33246034e+01]",0.0003102067808676428,user_reviews_USE_text,reviews,17050306,1006.638090414373,8.361702179402073,0.015285492703687805,0.0005190854157595418,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC2 and PC3,-497.7349719625864,1015.469943925173,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.user_reviews_USE_text_pc2'
 'sd.user_reviews_USE_text_pc3']","[-1.29972588e+01  1.61571727e+00 -8.08119300e+00  7.75421902e+00
  1.88378736e-03  7.86460848e+00 -4.46957192e+00  3.84986477e+00
  1.24656685e+00 -5.60288246e+00]","[1.26394648e+01 2.15509813e+00 8.82532239e+00 1.33140334e+01
 2.59323144e-03 8.22945003e+00 5.62984825e+00 2.63796833e+00
 1.25580571e+00 4.89394440e+00]",0.0003988475436243324,user_reviews_USE_text,reviews,17050306,1006.638090414373,8.831853510799988,0.012083350623986331,0.0004103427481213608,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC2",-496.0862054836484,1012.172410967297,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.price' 'sd.user_reviews_USE_text_pc1'
 'sd.user_reviews_USE_text_pc2']","[ 6.99576020e+00  1.50704914e+00  6.37574019e+00 -2.03855004e+01
 -1.03123236e-02 -4.03391815e+00  6.07893354e+00  2.88806536e+00
  2.85886225e-02 -1.66034700e+00  0.00000000e+00]","[2.88842756 0.9207125  2.04219007 5.95510883 0.00599513 1.20061096
 1.91142663 0.76736647 0.01133866 1.20364832 0.98336964]",6.910792066959175e-05,user_reviews_USE_text,reviews,17050306,1006.638090414373,5.534320552923987,0.06284020040541989,0.0021340124382114613,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC3",-494.6312765299269,1009.262553059854,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.price' 'sd.user_reviews_USE_text_pc1'
 'sd.user_reviews_USE_text_pc3']","[-4.63884290e+01  1.15595006e+01 -3.01318724e+01  3.69463927e+01
 -1.86903453e-02  3.17627119e+01 -1.82977357e+01  1.60122112e+01
  6.55496396e-02  2.55914977e+01  0.00000000e+00]","[3.42592387e+01 8.76216065e+00 2.28332826e+01 3.12944992e+01
 2.17446153e-02 2.36156898e+01 1.43102858e+01 1.29899393e+01
 5.46061996e-02 1.58036686e+00 1.78662146e+01]",1.494165198108686e-05,user_reviews_USE_text,reviews,17050306,1006.638090414373,2.624462645481003,0.2692186719479315,0.009142491443838639,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC2, and PC3",-494.6312765299269,1009.262553059854,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.price' 'sd.user_reviews_USE_text_pc2'
 'sd.user_reviews_USE_text_pc3']","[-4.63884290e+01  1.15595006e+01 -3.01318724e+01  3.69463927e+01
 -1.86903453e-02  3.17627119e+01 -1.82977357e+01  1.60122112e+01
  6.55496396e-02  2.55914977e+01  0.00000000e+00]","[5.54616169e+01 1.36066774e+01 3.75874184e+01 5.27668457e+01
 2.45535399e-02 3.81198101e+01 2.40882314e+01 1.96952976e+01
 6.33771124e-02 2.50744714e+00 2.69716176e+01]",1.494165198108686e-05,user_reviews_USE_text,reviews,17050306,1006.638090414373,2.624462645481003,0.2692186719479315,0.009142491443838639,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"PC1, PC2, and PC3",-496.7479294494568,1015.495858898914,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.user_reviews_USE_text_pc1'
 'sd.user_reviews_USE_text_pc2' 'sd.user_reviews_USE_text_pc3']","[-2.57770119e+01  2.66875397e+00 -1.59656946e+01  1.49657651e+01
  1.39908697e-03  1.41887606e+01 -7.52847807e+00  6.46167864e+00
  3.78874166e+00 -4.45946080e-01  9.35152194e+00]","[1.97176015e+01 2.50079894e+00 1.30840204e+01 1.70941837e+01
 3.86025219e-03 1.19035750e+01 7.42248395e+00 4.60874234e+00
 2.80725042e+00 8.95942265e-01 7.43377480e+00]",0.0001392939900946026,user_reviews_USE_text,reviews,17050306,1006.638090414373,8.857768484540998,0.011927790775759449,0.00040506003659496946,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, PC2, and PC3",-494.146582710153,1012.293165420306,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'user_reviews_USE_text_pc1' 'user_reviews_USE_text_pc2'
 'user_reviews_USE_text_pc3' 'sd.price' 'sd.user_reviews_USE_text_pc1'
 'sd.user_reviews_USE_text_pc2' 'sd.user_reviews_USE_text_pc3']","[ 5.97488444e+00  2.63763473e+00  6.59473768e+00 -2.41023351e+01
 -1.57546921e-02 -4.43324028e+00  7.95522899e+00  3.99122541e+00
  4.85169738e-02 -2.50575536e+00  1.38443455e-01 -8.34913130e-01]","[3.25819311 1.43515044 2.41528987 7.15047083 0.00835022 1.54891231
 2.58644415 1.25915317 0.01798145 1.34881811 0.73781898 0.80409177]",8.992296438797884e-06,user_reviews_USE_text,reviews,17050306,1006.638090414373,5.655075005932986,0.05915835171727954,0.0020089792453601794,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'product_id_6' 'product_id_7' 'price']","[-5.51031026e-02 -1.51534604e-01  1.30942466e+00 -1.36471256e-01
 -5.57075859e-02  1.67771970e+00 -4.48225828e-02  6.36133999e-04]","[0.32097434 0.33100893 0.25718114 0.34591337 0.4706124  0.2724499
 0.3787557  0.00206059]",0.0,vgg16_image,logit,17050306,1006.638090414373,17.369438086027913,0.000169150950578918,5.7442565450438945e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit with PCs,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3']","[-1.68575526e+00 -1.09414646e+00 -2.03862137e+00  2.17057382e+00
  6.36133999e-04 -8.39715275e-02 -8.80182166e-01  1.41713820e+00]","[6.51606645e-01 9.99557963e-01 6.42724426e+00 1.44732346e+00
 2.06059061e-03 1.22011189e+00 8.73555700e-01 1.82430282e+00]",1.0,vgg16_image,logit,17050306,1006.638090414373,17.369438086027913,0.000169150950578918,5.7442565450438945e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price,-498.4363843143562,1014.872768628712,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3' 'sd.price']","[-4.12023657e+00 -4.61486320e+00  2.27868995e+01  1.04678245e+01
 -9.61484950e-03 -5.81570074e+00 -4.54799899e+00 -4.76143059e+00
  2.49849639e-02]","[1.08395228e+00 1.57998056e+00 1.06967477e+01 3.26504697e+00
 4.59796436e-03 2.33305808e+00 1.54959630e+00 2.79669272e+00
 7.08474447e-03]",0.0008472489770473991,vgg16_image,images,17050306,1006.638090414373,8.234678214339056,0.016287796913434068,0.0005531230164780423,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1,-500.4025462393485,1018.805092478697,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'vgg16_image_pc1' 'vgg16_image_pc2' 'vgg16_image_pc3'
 'sd.vgg16_image_pc1']","[-5.46506066e+00 -6.15021116e+00  2.02013847e+01  1.70904506e+01
 -8.00698086e-04 -7.67426029e+00 -6.00846892e+00 -2.78175466e+00
  6.52765298e+00]","[5.13919707e+00 6.90906814e+00 3.13343214e+01 1.98001661e+01
 3.46558400e-03 1.04331888e+01 7.01690045e+00 6.26696361e+00
 7.87619946e+00]",0.007280468834770803,vgg16_image,images,17050306,1006.638090414373,12.167002064324038,0.002280179679866233,7.743342266253957e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
