StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,consent,Q68,numread_print,rank_genres_1,rank_genres_2,rank_genres_3,rank_genres_4,rank_genres_5,instr_timing_1_First Click,instr_timing_1_Last Click,instr_timing_1_Page Submit,instr_timing_1_Click Count,instr_timing_2_First Click,instr_timing_2_Last Click,instr_timing_2_Page Submit,instr_timing_2_Click Count,instr_timing_3_First Click,instr_timing_3_Last Click,instr_timing_3_Page Submit,instr_timing_3_Click Count,instr_timing_4_First Click,instr_timing_4_Last Click,instr_timing_4_Page Submit,instr_timing_4_Click Count,Comprehension #1,Comprehension #2,Q72,Q73,timing_choice1_First Click,timing_choice1_Last Click,timing_choice1_Page Submit,timing_choice1_Click Count,timing_choice2_First Click,timing_choice2_Last Click,timing_choice2_Page Submit,timing_choice2_Click Count,info_provided,impt_attr_1,impt_attr_2,impt_attr_3,impt_attr_4,impt_attr_5,suggestions,PROLIFIC_PID,STUDY_ID,SESSION_ID,selected_id_1,selected_title_1,selected_price_1,selected_position_1,leftover_money_1,selected_id_2,selected_title_2,selected_price_2,selected_position_2,leftover_money_2,order_array_id_1,order_array_titles_1,order_array_prices_1,order_array_id_2,order_array_titles_2,order_array_prices_2,action_log_1,action_log_2,rand_outcome,outcome,starting_bank,price_range_min,price_range_max,book_list_length,Q_TotalDuration,failed_both_comprehension_checks,final_title,final_price,final_leftover_money,final_id
2024-06-17 14:29:22,2024-06-17 14:43:36,IP Address,173.22.6.69,100,853,True,2024-06-17 14:43:36,R_6BNtDtz6nF5XWeJ,,,,,44.3331,-93.9845,anonymous,EN,1,,0,0,,I agree to participate in the research,663d6df2c945ad2ab53c9b97,4 or more,4,1,5,3,2,9.932,9.932,11.237,1,20.302,140.536,141.562,45,16.432,16.432,17.398,1,12.935,20.267,21.472,5,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,5.618,171.501,171.631,14,6.236,191.442,191.471,25,Just enough information to make an informed choice,3,6,5,9,7,Not at all. Found it to be very interesting.,663d6df2c945ad2ab53c9b97,66705dec5e9e2b3eb36de8a3,66708076d7940e7722a25586,46,Don’t Believe Everything You Think,3,1,7,3,Please Tell Me,7,3,3,4;46;23;8;3;21;47;45;9;29,The Housemaid;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Ritual;Please Tell Me;The Serpent & The Wings of Night;The Art of Letting Go;Dopamine Detox;The Inmate;Court of Ravens and Ruin,5;3;3;6;7;6;5;5;3;7,4;23;8;3;21;47;45;9;29,The Housemaid;The Ashes & The Star Cursed King;The Ritual;Please Tell Me;The Serpent & The Wings of Night;The Art of Letting Go;Dopamine Detox;The Inmate;Court of Ravens and Ruin,5;3;6;7;6;5;5;3;7,open_descr;descr_0;6013:::close_modal;close;56337:::open_descr;descr_1;67946:::close_modal;close;113286:::open_review;review_1_0;154974:::close_modal;close;160068:::open_review;review_1_4;161643:::close_modal;close;166938:::select;row_1;168622:::confirm;row_1;171999,open_review;review_0_0;6263:::close_modal;close;26692:::open_review;review_0_4;28013:::close_modal;close;38429:::open_descr;descr_3;61380:::close_modal;close;95879:::open_review;review_3_1;99276:::close_modal;close;110433:::open_review;review_3_1;111279:::close_modal;close;113942:::open_review;review_3_3;115060:::close_modal;close;123128:::open_descr;descr_7;145426:::close_modal;close;164159:::open_review;review_7_1;167138:::close_modal;close;176006:::open_review;review_7_4;177073:::close_modal;close;180853:::select;row_3;190564:::confirm;row_3;191469,4,nothing,10,3,7,10,853,no,,,,
2024-06-17 14:33:10,2024-06-17 14:43:53,IP Address,97.140.238.63,100,643,True,2024-06-17 14:43:54,R_7S1i7w9pl24Kg8h,,,,,35.2316,-80.8428,anonymous,EN,,,0,30,,I agree to participate in the research,662cb27e1b45da5321875d75,4 or more,2,3,1,5,4,0,0,19.027,0,0,0,31.433,0,0,0,2.222,0,0,0,45.542,0,2,The e-book that you would be least likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,0,0,0,0,0,0,0,0,Just enough information to make an informed choice,10,9,9,8,9,,662cb27e1b45da5321875d75,66705dec5e9e2b3eb36de8a3,6670812845533b4b3a8c7096,9,The Inmate,3,0,7,29,Court of Ravens and Ruin,6,7,4,9;47;21;23;8;3;45;46;29;4,The Inmate;The Art of Letting Go;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;The Ritual;Please Tell Me;Dopamine Detox;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Housemaid,3;5;6;3;6;3;6;3;6;6,47;21;23;8;3;45;46;29;4,The Art of Letting Go;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;The Ritual;Please Tell Me;Dopamine Detox;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Housemaid,5;6;3;6;3;6;3;6;6,select;row_0;4696:::confirm;row_0;32279,select;row_7;14042:::confirm;row_7;15423,1,choice_1,10,3,7,10,643,no,The Inmate,3,7,9
2024-06-17 14:38:33,2024-06-17 14:44:06,IP Address,199.168.73.150,100,332,True,2024-06-17 14:44:07,R_7VFjO1Wcj2ckDOV,,,,,37.9855,-84.5804,anonymous,EN,1,,0,0,,I agree to participate in the research,663a5d3e48441f253cc57071,0,2,5,1,4,3,0.898,5.031,7.522,9,0.759,3.958,8.368,7,0.742,2.502,5.939,4,1.134,10.099,11.52,8,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,9.969,103.911,103.916,70,3.509,101.149,101.154,33,Just enough information to make an informed choice,6,8,7,5,4,,663a5d3e48441f253cc57071,66705dec5e9e2b3eb36de8a3,6670829918f7356dd831ace7,9,The Inmate,6,0,4,23,The Ashes & The Star Cursed King,4,2,6,9;8;46;23;3;47;4;45;21;29,The Inmate;The Ritual;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;Please Tell Me;The Art of Letting Go;The Housemaid;Dopamine Detox;The Serpent & The Wings of Night;Court of Ravens and Ruin,6;3;7;4;4;6;5;7;6;5,8;46;23;3;47;4;45;21;29,The Ritual;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;Please Tell Me;The Art of Letting Go;The Housemaid;Dopamine Detox;The Serpent & The Wings of Night;Court of Ravens and Ruin,3;7;4;4;6;5;7;6;5,open_descr;descr_0;16359:::close_modal;close;24162:::open_descr;descr_1;35526:::close_modal;close;50299:::open_review;review_1_0;51017:::close_modal;close;61995:::open_review;review_1_1;62625:::close_modal;close;68747:::open_review;review_1_2;69514:::close_modal;close;74087:::open_review;review_0_0;74867:::close_modal;close;79281:::open_review;review_0_1;79808:::close_modal;close;83465:::open_descr;descr_0;85033:::close_modal;close;102219:::select;row_0;103033:::confirm;row_0;104166,open_descr;descr_1;7264:::close_modal;close;19702:::open_descr;descr_8;59381:::close_modal;close;62444:::open_review;review_8_0;63383:::close_modal;close;64680:::open_descr;descr_7;68067:::close_modal;close;81490:::open_descr;descr_2;85668:::close_modal;close;99099:::select;row_2;100367:::confirm;row_2;101161,2,choice_2,10,3,7,10,332,no,The Ashes & The Star Cursed King,4,6,23
2024-06-17 14:34:10,2024-06-17 14:44:15,IP Address,70.15.78.38,100,605,True,2024-06-17 14:44:16,R_6tzhBkhj6PDAGQJ,,,,,40.1558,-76.7967,anonymous,EN,1,,0,0,,I agree to participate in the research,63ed07e08e5f27cf0f61b732,2,3,1,4,5,2,0,0,13.401,0,0,0,14.317,0,0,0,5.611,0,0,0,7.262,0,2,The e-book that you would be least likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,30.413,33.295,33.322,2,37.678,137.194,137.217,15,Just enough information to make an informed choice,5,8,2,10,6,,63ed07e08e5f27cf0f61b732,66705dec5e9e2b3eb36de8a3,66708198b97a3a8ec4b58df5,8,The Ritual,5,3,5,3,Please Tell Me,5,3,5,47;9;4;8;3;46;21;29;23;45,The Art of Letting Go;The Inmate;The Housemaid;The Ritual;Please Tell Me;Don’t Believe Everything You Think;The Serpent & The Wings of Night;Court of Ravens and Ruin;The Ashes & The Star Cursed King;Dopamine Detox,6;3;5;5;5;4;6;4;7;3,47;9;4;3;46;21;29;23;45,The Art of Letting Go;The Inmate;The Housemaid;Please Tell Me;Don’t Believe Everything You Think;The Serpent & The Wings of Night;Court of Ravens and Ruin;The Ashes & The Star Cursed King;Dopamine Detox,6;3;5;5;4;6;4;7;3,select;row_3;30807:::confirm;row_3;33687,open_descr;descr_5;37689:::close_modal;close;42868:::open_descr;descr_7;72587:::close_modal;close;74087:::open_descr;descr_5;105738:::close_modal;close;107388:::open_review;review_5_0;108605:::close_modal;close;117370:::open_descr;descr_3;123720:::close_modal;close;128120:::open_review;review_3_0;129855:::close_modal;close;134003:::select;row_3;135990:::confirm;row_3;137204,4,nothing,10,3,7,10,605,no,,,,
2024-06-17 14:40:53,2024-06-17 14:44:36,IP Address,100.36.152.141,100,223,True,2024-06-17 14:44:37,R_5TBp7zajjUwA1yN,,,,,38.7913,-77.2806,anonymous,EN,1,,0,10,,I agree to participate in the research,62ac8d9f8d93291cb9d49d49,0,2,5,1,4,3,0,0,1.745,0,0,0,11.802,0,0,0,3.388,0,0,0,2.222,0,3,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,2.627,34.789,34.795,9,3.955,7.403,7.412,4,"Too much, it was hard to digest all the information",9,10,8,8,7,,62ac8d9f8d93291cb9d49d49,66705dec5e9e2b3eb36de8a3,6670832c5a7c0663e6ef974a,3,Please Tell Me,4,1,6,21,The Serpent & The Wings of Night,5,3,5,47;3;9;23;21;29;46;8;4;45,The Art of Letting Go;Please Tell Me;The Inmate;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;Court of Ravens and Ruin;Don’t Believe Everything You Think;The Ritual;The Housemaid;Dopamine Detox,3;4;5;7;5;5;6;4;3;6,47;9;23;21;29;46;8;4;45,The Art of Letting Go;The Inmate;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;Court of Ravens and Ruin;Don’t Believe Everything You Think;The Ritual;The Housemaid;Dopamine Detox,3;5;7;5;5;6;4;3;6,open_descr;descr_0;2967:::close_modal;close;3789:::open_review;review_0_0;4790:::close_modal;close;6637:::open_review;review_9_2;20248:::close_modal;close;21336:::select;row_1;33857:::confirm;row_1;35128,open_review;review_3_3;3969:::close_modal;close;6065:::select;row_3;6906:::confirm;row_3;7417,1,choice_1,10,3,7,10,223,no,Please Tell Me,4,6,3
2024-06-17 14:42:44,2024-06-17 14:44:56,IP Address,162.154.29.213,100,131,True,2024-06-17 14:44:57,R_60AB9pH0kl3kaLn,,,,,38.3534,-86.01,anonymous,EN,1,,0,0,,I agree to participate in the research,60fc5a8eb17e706908c6ae0c,1,3,5,4,2,1,1.885,4.279,4.558,4,0,0,11.289,0,0,0,3.38,0,0,0,2.924,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,10.524,12.063,12.071,2,9.448,11.49,11.497,2,Just enough information to make an informed choice,6,8,3,3,7,No.,60fc5a8eb17e706908c6ae0c,66705dec5e9e2b3eb36de8a3,6670839fd250013d84f6ddc6,46,Don’t Believe Everything You Think,7,9,3,45,Dopamine Detox,3,7,7,23;4;3;21;47;29;9;45;8;46,The Ashes & The Star Cursed King;The Housemaid;Please Tell Me;The Serpent & The Wings of Night;The Art of Letting Go;Court of Ravens and Ruin;The Inmate;Dopamine Detox;The Ritual;Don’t Believe Everything You Think,5;5;3;6;4;7;4;3;4;7,23;4;3;21;47;29;9;45;8,The Ashes & The Star Cursed King;The Housemaid;Please Tell Me;The Serpent & The Wings of Night;The Art of Letting Go;Court of Ravens and Ruin;The Inmate;Dopamine Detox;The Ritual,5;5;3;6;4;7;4;3;4,select;row_9;10976:::confirm;row_9;12515,select;row_7;9465:::confirm;row_7;11507,4,nothing,10,3,7,10,131,no,,,,
2024-06-17 14:40:20,2024-06-17 14:45:06,IP Address,209.51.92.203,100,286,True,2024-06-17 14:45:07,R_3JJATASpLJRgfpm,,,,,33.9402,-84.5395,anonymous,EN,1,,0,0,,I agree to participate in the research,5f19bba876821d0295c3e036,0,1,5,2,4,3,0,0,6.002,0,0,0,4.486,0,0,0,3.72,0,0,0,6.951,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,14.389,65.674,65.686,6,4.605,83.325,83.355,6,Just enough information to make an informed choice,6,9,2,5,7,,5f19bba876821d0295c3e036,66705dec5e9e2b3eb36de8a3,6670830ca4f76cc874a407e3,46,Don’t Believe Everything You Think,5,7,5,3,Please Tell Me,5,2,5,47;45;3;4;8;23;21;46;29;9,The Art of Letting Go;Dopamine Detox;Please Tell Me;The Housemaid;The Ritual;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Inmate,4;7;5;5;4;3;4;5;3;3,47;45;3;4;8;23;21;29;9,The Art of Letting Go;Dopamine Detox;Please Tell Me;The Housemaid;The Ritual;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;Court of Ravens and Ruin;The Inmate,4;7;5;5;4;3;4;3;3,open_descr;descr_0;14558:::close_modal;close;16532:::open_review;review_7_0;61515:::close_modal;close;63450:::select;row_7;64206:::confirm;row_7;65843,open_review;review_2_0;4617:::close_modal;close;8895:::open_review;review_2_2;9555:::close_modal;close;16166:::select;row_2;82414:::confirm;row_2;83338,3,nothing,10,3,7,10,286,no,,,,
2024-06-17 14:40:25,2024-06-17 14:45:08,IP Address,67.246.146.72,100,282,True,2024-06-17 14:45:09,R_3MRQeXT6XhiIzUP,,,,,43.2123,-77.6995,anonymous,EN,1,,0,0,,I agree to participate in the research,6150c47994e2e7b7839691e3,1,2,3,4,1,5,5.83,5.83,8.605,1,9.904,9.904,11.871,1,3.863,3.863,5.475,1,6.57,6.57,9.064,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,3.061,74.069,74.079,14,3.015,10.019,10.026,3,Just enough information to make an informed choice,3,6,7,7,7,,6150c47994e2e7b7839691e3,66705dec5e9e2b3eb36de8a3,667082dd99a5e9aadbc87ce6,21,The Serpent & The Wings of Night,6,2,4,29,Court of Ravens and Ruin,5,1,5,4;29;21;8;47;46;23;9;3;45,The Housemaid;Court of Ravens and Ruin;The Serpent & The Wings of Night;The Ritual;The Art of Letting Go;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Inmate;Please Tell Me;Dopamine Detox,4;5;6;4;4;7;4;7;5;5,4;29;8;47;46;23;9;3;45,The Housemaid;Court of Ravens and Ruin;The Ritual;The Art of Letting Go;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Inmate;Please Tell Me;Dopamine Detox,4;5;4;4;7;4;7;5;5,open_review;review_0_0;3685:::close_modal;close;8565:::open_review;review_0_1;10066:::close_modal;close;19366:::open_review;review_1_0;24183:::close_modal;close;27304:::select;row_1;32007:::open_descr;descr_2;42853:::close_modal;close;45073:::select;row_2;46862:::confirm;row_2;74694,select;row_1;3031:::confirm;row_1;10034,2,choice_2,10,3,7,10,282,no,Court of Ravens and Ruin,5,5,29
2024-06-17 14:42:53,2024-06-17 14:45:18,IP Address,96.253.67.179,100,144,True,2024-06-17 14:45:19,R_1YE9kUcUBd8UiRN,,,,,37.6653,-77.5364,anonymous,EN,1,,0,0,,I agree to participate in the research,6664f5e1d2bb30d00f6172c4,0,3,4,2,5,1,0,0,1.855,0,0,0,3.242,0,0,0,1.873,0,0,0,1.853,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,2.725,28.754,28.764,5,2.139,17.62,17.629,9,Just enough information to make an informed choice,4,6,4,6,5,,6664f5e1d2bb30d00f6172c4,66705dec5e9e2b3eb36de8a3,667083a69140faa0d8048f72,21,The Serpent & The Wings of Night,6,2,4,29,Court of Ravens and Ruin,3,0,7,29;45;21;8;3;4;9;46;47;23,Court of Ravens and Ruin;Dopamine Detox;The Serpent & The Wings of Night;The Ritual;Please Tell Me;The Housemaid;The Inmate;Don’t Believe Everything You Think;The Art of Letting Go;The Ashes & The Star Cursed King,3;6;6;5;6;4;5;3;6;3,29;45;8;3;4;9;46;47;23,Court of Ravens and Ruin;Dopamine Detox;The Ritual;Please Tell Me;The Housemaid;The Inmate;Don’t Believe Everything You Think;The Art of Letting Go;The Ashes & The Star Cursed King,3;6;5;6;4;5;3;6;3,open_review;review_0_0;4931:::close_modal;close;6481:::select;row_2;27867:::confirm;row_2;29000,open_descr;descr_0;4034:::close_modal;close;5318:::open_review;review_0_4;6134:::close_modal;close;7084:::select;row_0;7769:::confirm;row_0;17635,3,nothing,10,3,7,10,144,no,,,,
2024-06-17 14:37:59,2024-06-17 14:45:25,IP Address,76.116.37.181,100,446,True,2024-06-17 14:45:26,R_1TESpsFQkEu2tGx,,,,,39.8612,-74.6674,anonymous,EN,1,,0,0,,I agree to participate in the research,66334baa0ee06aaec21f2301,1,3,5,2,4,1,0,0,144.309,0,0,0,8.811,0,0,0,2.943,0,0,0,5.165,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,56.796,120.295,120.303,6,26.015,29.187,29.193,4,Just enough information to make an informed choice,8,8,6,7,6,,66334baa0ee06aaec21f2301,66705dec5e9e2b3eb36de8a3,66708280be3fa25ada0c9124,23,The Ashes & The Star Cursed King,6,5,4,29,Court of Ravens and Ruin,3,1,7,3;29;21;9;4;23;45;47;46;8,Please Tell Me;Court of Ravens and Ruin;The Serpent & The Wings of Night;The Inmate;The Housemaid;The Ashes & The Star Cursed King;Dopamine Detox;The Art of Letting Go;Don’t Believe Everything You Think;The Ritual,4;3;4;5;5;6;7;6;6;3,3;29;21;9;4;45;47;46;8,Please Tell Me;Court of Ravens and Ruin;The Serpent & The Wings of Night;The Inmate;The Housemaid;Dopamine Detox;The Art of Letting Go;Don’t Believe Everything You Think;The Ritual,4;3;4;5;5;7;6;6;3,open_descr;descr_5;57197:::close_modal;close;66432:::open_review;review_5_1;69978:::close_modal;close;118332:::select;row_5;118906:::confirm;row_5;120694,select;row_2;26029:::select;row_1;27592:::confirm;row_1;29200,3,nothing,10,3,7,10,446,no,,,,
2024-06-17 14:41:19,2024-06-17 14:45:25,IP Address,137.119.89.63,100,246,True,2024-06-17 14:45:26,R_66egDjq4uK4TisV,,,,,32.9766,-95.1097,anonymous,EN,1,,0,0,,I agree to participate in the research,65a9e8c7c7b1c1edab5df669,1,2,5,1,4,3,0,0,4.773,0,28.617,28.617,28.99,1,0,0,3.136,0,0,0,3.956,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,18.117,109.633,109.638,8,1.943,2.447,2.453,2,Just enough information to make an informed choice,2,5,6,8,4,,65a9e8c7c7b1c1edab5df669,66705dec5e9e2b3eb36de8a3,667083341b101716cf98fe0a,3,Please Tell Me,5,0,5,45,Dopamine Detox,3,3,7,3;21;9;47;45;4;29;8;23;46,Please Tell Me;The Serpent & The Wings of Night;The Inmate;The Art of Letting Go;Dopamine Detox;The Housemaid;Court of Ravens and Ruin;The Ritual;The Ashes & The Star Cursed King;Don’t Believe Everything You Think,5;3;6;5;3;7;7;3;5;6,21;9;47;45;4;29;8;23;46,The Serpent & The Wings of Night;The Inmate;The Art of Letting Go;Dopamine Detox;The Housemaid;Court of Ravens and Ruin;The Ritual;The Ashes & The Star Cursed King;Don’t Believe Everything You Think,3;6;5;3;7;7;3;5;6,open_descr;descr_2;18662:::close_modal;close;44170:::select;row_0;59167:::select;row_4;64751:::select;row_3;105398:::select;row_4;107230:::select;row_0;109578:::confirm;row_0;110179,select;row_3;1960:::confirm;row_3;2464,3,nothing,10,3,7,10,246,no,,,,
2024-06-17 14:42:16,2024-06-17 14:45:26,IP Address,72.65.235.96,100,190,True,2024-06-17 14:45:27,R_1rkzLeVGa2iS998,,,,,40.4295,-80.0152,anonymous,EN,1,,0,0,,I agree to participate in the research,663e40565034675772c712f7,0,3,5,2,4,1,0,0,6.447,0,0,0,11.453,0,0,0,4.065,0,6.324,8.585,11.24,2,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,6.63,32.865,32.877,6,5.034,6.882,6.892,2,Just enough information to make an informed choice,3,5,3,6,3,,663e40565034675772c712f7,66705dec5e9e2b3eb36de8a3,667083803c3a498375d036e4,4,The Housemaid,5,9,5,46,Don’t Believe Everything You Think,5,0,5,46;23;21;29;3;8;45;47;9;4,Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;Court of Ravens and Ruin;Please Tell Me;The Ritual;Dopamine Detox;The Art of Letting Go;The Inmate;The Housemaid,5;7;6;7;5;4;3;3;6;5,46;23;21;29;3;8;45;47;9,Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;Court of Ravens and Ruin;Please Tell Me;The Ritual;Dopamine Detox;The Art of Letting Go;The Inmate,5;7;6;7;5;4;3;3;6,select;row_9;6895:::open_review;review_9_0;10073:::close_modal;close;19110:::open_review;review_9_1;20830:::close_modal;close;31965:::confirm;row_9;33129,select;row_0;5048:::confirm;row_0;6895,3,nothing,10,3,7,10,190,no,,,,
2024-06-17 14:40:35,2024-06-17 14:45:34,IP Address,72.186.3.94,100,298,True,2024-06-17 14:45:35,R_6Oq3woAaGbObNZ3,,,,,28.0167,-82.1359,anonymous,EN,1,,0,0,,I agree to participate in the research,5a3e5d407a3e3a0001dd3f7c,1,4,3,5,1,2,0,0,12.774,0,9.527,9.527,10.95,1,6.721,6.721,7.79,1,6.995,30.849,32.073,4,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,47.801,50.76,50.769,3,5.686,26.629,26.642,6,Just enough information to make an informed choice,2,8,5,10,2,,5a3e5d407a3e3a0001dd3f7c,66705dec5e9e2b3eb36de8a3,6670831548b66f0348d94d48,46,Don’t Believe Everything You Think,7,1,3,47,The Art of Letting Go,3,4,7,9;46;8;45;4;47;3;23;21;29,The Inmate;Don’t Believe Everything You Think;The Ritual;Dopamine Detox;The Housemaid;The Art of Letting Go;Please Tell Me;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;Court of Ravens and Ruin,7;7;7;5;7;3;7;7;7;4,9;8;45;4;47;3;23;21;29,The Inmate;The Ritual;Dopamine Detox;The Housemaid;The Art of Letting Go;Please Tell Me;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;Court of Ravens and Ruin,7;7;5;7;3;7;7;7;4,select;row_1;49675:::confirm;row_1;51167,open_descr;descr_2;7952:::close_modal;close;17471:::select;row_4;25165:::confirm;row_4;26647,3,nothing,10,3,7,10,298,no,,,,
2024-06-17 14:37:47,2024-06-17 14:45:34,IP Address,73.241.229.103,100,467,True,2024-06-17 14:45:35,R_5pQcjGV2AVsIHPv,,,,,37.8753,-122.0707,anonymous,EN,1,,0,0,,I agree to participate in the research,6633b6bb6a17441247713973,2,5,3,1,4,2,0,0,12.93,0,0,0,22.751,0,0,0,9.203,0,0,0,18.871,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,107.16,166.757,166.67,10,9.232,57.294,57.213,6,Just enough information to make an informed choice,5,7,2,8,9,,6633b6bb6a17441247713973,66705dec5e9e2b3eb36de8a3,66708268bc5b5f63352ebce5,45,Dopamine Detox,7,0,3,8,The Ritual,3,2,7,45;46;23;8;4;21;9;47;29;3,Dopamine Detox;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Ritual;The Housemaid;The Serpent & The Wings of Night;The Inmate;The Art of Letting Go;Court of Ravens and Ruin;Please Tell Me,7;3;4;3;3;4;3;3;6;3,46;23;8;4;21;9;47;29;3,Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Ritual;The Housemaid;The Serpent & The Wings of Night;The Inmate;The Art of Letting Go;Court of Ravens and Ruin;Please Tell Me,3;4;3;3;4;3;3;6;3,open_review;review_0_0;107907:::close_modal;close;117933:::open_review;review_0_2;118758:::close_modal;close;125709:::open_review;review_3_2;136142:::close_modal;close;148671:::open_review;review_3_4;149785:::close_modal;close;162017:::select;row_0;165605:::confirm;row_0;167504,open_review;review_2_2;9265:::close_modal;close;13731:::open_review;review_2_0;14888:::close_modal;close;28182:::select;row_2;51611:::confirm;row_2;57327,3,nothing,10,3,7,10,467,no,,,,
2024-06-17 14:40:54,2024-06-17 14:46:03,IP Address,68.189.88.86,100,308,True,2024-06-17 14:46:03,R_7963XiRRRabM0IV,,,,,40.5585,-122.4139,anonymous,EN,1,,0,0,,I agree to participate in the research,664e171a74e394e33f19052e,1,2,3,5,4,1,0,0,29.439,0,0,0,14.481,0,23.758,27.631,39.471,4,12.14,18.629,21.444,7,4,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,4,The e-book that has the most positive customer reviews on the list,,,,,,,,,,,,,,,,664e171a74e394e33f19052e,66705dec5e9e2b3eb36de8a3,6670832bbeded1d99d6defea,,,,,,,,,,,,,,,,,,,4,nothing,10,3,7,10,308,yes,,,,
2024-06-17 14:38:54,2024-06-17 14:46:07,IP Address,68.173.75.215,100,432,True,2024-06-17 14:46:08,R_7gbwIOlt0eaABuA,,,,,40.694,-73.9901,anonymous,EN,1,true,90,10,2024-06-17 18:32:41,I agree to participate in the research,5dbb9407e0a6e81863526af7,1,1,3,2,5,4,0,0,10.766,0,0,0,1.914,0,2.671,2.671,2.884,1,0,0,11.548,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,1.3,26.235,26.242,14,17.848,30.552,30.558,6,Just enough information to make an informed choice,5,9,3,7,8,,5dbb9407e0a6e81863526af7,66705dec5e9e2b3eb36de8a3,667081245ac3ea9e48ff7e4c,4,The Housemaid,5,1,5,21,The Serpent & The Wings of Night,5,6,5,8;4;3;23;9;46;29;21;47;45,The Ritual;The Housemaid;Please Tell Me;The Ashes & The Star Cursed King;The Inmate;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Serpent & The Wings of Night;The Art of Letting Go;Dopamine Detox,3;5;7;7;5;6;6;5;4;6,8;3;23;9;46;29;21;47;45,The Ritual;Please Tell Me;The Ashes & The Star Cursed King;The Inmate;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Serpent & The Wings of Night;The Art of Letting Go;Dopamine Detox,3;7;7;5;6;6;5;4;6,open_review;review_1_0;5525:::close_modal;close;8748:::open_review;review_1_1;9860:::close_modal;close;14188:::open_review;review_4_1;17173:::close_modal;close;21268:::open_review;review_5_3;22660:::close_modal;close;23780:::select;row_1;29093:::confirm;row_1;30461,open_review;review_6_3;17862:::close_modal;close;20330:::open_review;review_6_0;21070:::close_modal;close;25134:::select;row_6;29910:::confirm;row_6;30566,1,choice_1,10,3,7,10,432,no,The Housemaid,5,5,4
